"","opt_save.final_gradient","names.obj_save.par.","opt_save.par"
"1",4.32236879677559e-05,"log_F_t_input",0.786013325538066
"2",0.000148008702895675,"log_F_t_input",0.786012517856155
"3",-0.000374146138696973,"log_F_t_input",0.786008944504901
"4",0.000220444001869234,"log_F_t_input",0.786012363561358
"5",-5.75574755135249e-05,"log_F_t_input",0.78601168046804
"6",-0.000211192197622484,"log_F_t_input",0.786012345970932
"7",0.000264396849737327,"log_F_t_input",0.786020940857421
"8",-0.00031587179235016,"log_F_t_input",0.786075151050462
"9",0.000391723552239391,"log_F_t_input",0.786636335745969
"10",-0.000141303155106035,"log_F_t_input",0.790094381399922
"11",9.97462849344419e-05,"log_F_t_input",0.79537530657422
"12",0.000101991538282421,"log_F_t_input",0.774105567095378
"13",-0.000137609242232757,"log_F_t_input",0.73462798057679
"14",0.00018222853278521,"log_F_t_input",0.684515402971512
"15",-0.000204178532377947,"log_F_t_input",0.637287161370531
"16",0.000170778665291971,"log_F_t_input",0.589230814289571
"17",-0.000172295478578804,"log_F_t_input",0.576390823658714
"18",5.8960434363464e-05,"log_F_t_input",0.576392499200966
"19",-1.71326111920481e-06,"log_q_I",-9.78529889525459
"20",2.60965056509271e-05,"log_sigma_R",-0.601119146150192
"21",-0.0010033103049647,"logS50",1.44310247171875
"22",-0.000122879840569967,"log_CV_L",-1.79557248349793
