"","opt_save.final_gradient","names.obj_save.par.","opt_save.par"
"1",-9.6479161576342e-07,"log_F_t_input",0.503956901746697
"2",-1.05538124571086e-05,"log_F_t_input",0.503956934184724
"3",-1.65450402108711e-05,"log_F_t_input",0.503957320573206
"4",2.13556808823054e-05,"log_F_t_input",0.503958324980916
"5",-3.01536760576906e-06,"log_F_t_input",0.503959357933219
"6",-6.23852324537795e-06,"log_F_t_input",0.503967243069059
"7",4.12211705385355e-07,"log_F_t_input",0.504032880226049
"8",1.13878955030225e-05,"log_F_t_input",0.504529362706933
"9",-2.52690997382902e-06,"log_F_t_input",0.507593222179322
"10",1.05201595806716e-05,"log_F_t_input",0.520228306524824
"11",5.49439901498597e-06,"log_F_t_input",0.54287298235127
"12",-2.68054493331449e-05,"log_F_t_input",0.530238393433128
"13",2.33471777080774e-05,"log_F_t_input",0.50140838436786
"14",-2.24089709931694e-05,"log_F_t_input",0.471607256009651
"15",2.4070122677935e-05,"log_F_t_input",0.471608099514155
"16",6.16595065489121e-08,"log_q_I",-10.0892878250958
"17",8.60232381526965e-06,"log_sigma_R",-0.608636807885742
"18",-0.000276686457844066,"logS50",1.41790231587925
"19",2.54906554729428e-05,"log_CV_L",-1.82248427962983
