"","opt_save.final_gradient","names.obj_save.par.","opt_save.par"
"1",-9.65524923900941e-06,"log_F_t_input",-1.00395545471967
"2",2.23318029290074e-05,"log_F_t_input",-1.00483146537764
"3",-2.44688608668625e-06,"log_F_t_input",-1.00612436014091
"4",1.23473137483422e-05,"log_F_t_input",-1.00725956023105
"5",-5.86991131047623e-06,"log_F_t_input",-1.00561475253769
"6",-1.32430860489792e-05,"log_F_t_input",-0.992928998206674
"7",-2.29542234921574e-06,"log_F_t_input",-0.949992244526568
"8",8.17413026057978e-06,"log_F_t_input",-0.848967730173745
"9",1.25314773773699e-05,"log_F_t_input",-0.682832324753828
"10",-9.77134507390565e-07,"log_F_t_input",-0.505167901357837
"11",2.87996093160936e-06,"log_F_t_input",-0.403524328307289
"12",-2.8221613012358e-06,"log_F_t_input",-0.506105793091363
"13",-1.50403847283889e-06,"log_F_t_input",-0.734536928867643
"14",-4.39679522809197e-06,"log_F_t_input",-1.03870968836327
"15",-8.46143668988691e-07,"log_F_t_input",-1.01495361686221
"16",7.73744821084827e-06,"log_F_t_input",-1.01494831517232
"17",-1.09322332172016e-06,"log_q_I",-9.87349452040045
"18",2.36473013679184e-05,"log_sigma_R",-0.68654102638823
"19",1.07653861289303e-05,"logS50",1.33616633231113
