"","opt_save.final_gradient","names.obj_save.par.","opt_save.par"
"1",5.51211106616971e-07,"log_F_t_input",-0.984526624176847
"2",3.85904349324518e-06,"log_F_t_input",-0.985265995936834
"3",6.78595882592668e-07,"log_F_t_input",-0.986293711390265
"4",-4.6715113074078e-06,"log_F_t_input",-0.986979471999175
"5",-1.30579137740897e-06,"log_F_t_input",-0.984609572702362
"6",3.89353908092881e-06,"log_F_t_input",-0.970910308582197
"7",-3.09921710206842e-06,"log_F_t_input",-0.926825065547859
"8",-2.29316181498199e-06,"log_F_t_input",-0.82485895664871
"9",3.61158167337672e-07,"log_F_t_input",-0.658339344632074
"10",2.59111771905296e-06,"log_F_t_input",-0.481298230739575
"11",-3.32899988678137e-06,"log_F_t_input",-0.383493349999703
"12",-3.27379679827822e-06,"log_F_t_input",-0.500627151137468
"13",-6.97242337562715e-06,"log_F_t_input",-0.79582637511622
"14",-3.24243017073289e-06,"log_F_t_input",-1.38786943954316
"15",-2.06408816969027e-06,"log_F_t_input",-2.04290309045714
"16",2.18387191875706e-07,"log_F_t_input",-15.3592289971705
"17",4.40997477565574e-11,"log_F_t_input",-13.0726773402781
"18",2.18339525859013e-06,"log_q_I",-10.1292993134061
"19",-6.2535368042238e-06,"log_sigma_R",-0.688606666685114
"20",0.000171696869819771,"logS50",1.33626982712511
