"","opt_save.final_gradient","names.obj_save.par.","opt_save.par"
"1",6.1819469124277e-05,"log_F_t_input",0.895747699523506
"2",0.000251875393054832,"log_F_t_input",0.895746771986437
"3",-0.000178373545782598,"log_F_t_input",0.895742065309166
"4",-8.67055490621293e-05,"log_F_t_input",0.895740035120195
"5",-6.44831614016846e-05,"log_F_t_input",0.895739309379524
"6",0.000163241421814311,"log_F_t_input",0.895739622235464
"7",-0.000235922185532732,"log_F_t_input",0.895738800299736
"8",-3.00024926547163e-05,"log_F_t_input",0.895762667160851
"9",0.000150587075787788,"log_F_t_input",0.896054092411669
"10",0.00013785252733821,"log_F_t_input",0.89838093165756
"11",-0.000148739813854899,"log_F_t_input",0.90314868203031
"12",4.09449007508118e-05,"log_F_t_input",0.887908665658286
"13",0.00019997983337181,"log_F_t_input",0.859329159059426
"14",-0.000194317394242234,"log_F_t_input",0.824057633987215
"15",-2.88543196686128e-05,"log_F_t_input",0.793941506814305
"16",3.20968194748861e-06,"log_F_t_input",0.767424368785816
"17",-1.16588924009564e-05,"log_F_t_input",0.770016182494931
"18",3.15427687226713e-05,"log_F_t_input",0.781068852901082
"19",-0.000104945473252792,"log_F_t_input",0.781066872378839
"20",-0.000112763822645745,"log_sigma_R",-0.583646091009459
"21",-0.000882549282644085,"logS50",1.44560888536581
"22",0.000934434027605929,"log_CV_L",-1.77552238253017
